program_name,program_description,day_key,day_short,day_long,day_title,day_kind,day_desc,workout_title,workout_badge,workout_subtitle,warmup,exercise_order,exercise_name,exercise_volume,exercise_rest,exercise_sets,exercise_cue,exercise_note
Recomp Strong — Fat Loss & Lean Muscle,"Three-day full-body body-recomposition plan focused equally on preserving/building muscle and supporting fat loss. Main lifts use double progression: stay around 1–3 reps in reserve; when every set reaches the top of the rep range with clean technique, add the smallest practical load. Two low-impact aerobic days increase work capacity without replacing resistance training.",mon,Mon,Monday,Day 1 — Full Body A: Squat + Push/Pull,Strength,Train the biggest muscle groups with stable movements that are easy to progress week to week.,Recomp A,BUILD,55–70 min,true,3,Seated Cable Row,3 × 8–12,90 sec,3,"Reach under control, then pull elbows toward the ribs without shrugging.",Pause briefly at the finish.
Recomp Strong — Fat Loss & Lean Muscle,"Three-day full-body body-recomposition plan focused equally on preserving/building muscle and supporting fat loss. Main lifts use double progression: stay around 1–3 reps in reserve; when every set reaches the top of the rep range with clean technique, add the smallest practical load. Two low-impact aerobic days increase work capacity without replacing resistance training.",mon,Mon,Monday,Day 1 — Full Body A: Squat + Push/Pull,Strength,Train the biggest muscle groups with stable movements that are easy to progress week to week.,Recomp A,BUILD,55–70 min,true,4,Dumbbell Romanian Deadlift,3 × 8–10,2 min,3,Push the hips back with soft knees and keep the dumbbells close to the legs.,Feel hamstrings and glutes; keep the low back neutral.
Recomp Strong — Fat Loss & Lean Muscle,"Three-day full-body body-recomposition plan focused equally on preserving/building muscle and supporting fat loss. Main lifts use double progression: stay around 1–3 reps in reserve; when every set reaches the top of the rep range with clean technique, add the smallest practical load. Two low-impact aerobic days increase work capacity without replacing resistance training.",mon,Mon,Monday,Day 1 — Full Body A: Squat + Push/Pull,Strength,Train the biggest muscle groups with stable movements that are easy to progress week to week.,Recomp A,BUILD,55–70 min,true,5,Walking Lunge or Reverse Lunge,2 × 8–10 / side,90 sec,2,"Take a stable step, lower under control and drive through the working leg.",Use bodyweight first if balance limits the set.
Recomp Strong — Fat Loss & Lean Muscle,"Three-day full-body body-recomposition plan focused equally on preserving/building muscle and supporting fat loss. Main lifts use double progression: stay around 1–3 reps in reserve; when every set reaches the top of the rep range with clean technique, add the smallest practical load. Two low-impact aerobic days increase work capacity without replacing resistance training.",mon,Mon,Monday,Day 1 — Full Body A: Squat + Push/Pull,Strength,Train the biggest muscle groups with stable movements that are easy to progress week to week.,Recomp A,BUILD,55–70 min,true,6,Cable Lateral Raise,2 × 12–15,60 sec,2,Lead with the elbow and stop before the shoulder shrugs.,"Light, controlled reps."
Recomp Strong — Fat Loss & Lean Muscle,"Three-day full-body body-recomposition plan focused equally on preserving/building muscle and supporting fat loss. Main lifts use double progression: stay around 1–3 reps in reserve; when every set reaches the top of the rep range with clean technique, add the smallest practical load. Two low-impact aerobic days increase work capacity without replacing resistance training.",mon,Mon,Monday,Day 1 — Full Body A: Squat + Push/Pull,Strength,Train the biggest muscle groups with stable movements that are easy to progress week to week.,Recomp A,BUILD,55–70 min,true,7,Dead Bug,2 × 8 / side,60 sec,2,Exhale the ribs down and extend slowly without arching the low back.,Use only the range you can control.
Recomp Strong — Fat Loss & Lean Muscle,"Three-day full-body body-recomposition plan focused equally on preserving/building muscle and supporting fat loss. Main lifts use double progression: stay around 1–3 reps in reserve; when every set reaches the top of the rep range with clean technique, add the smallest practical load. Two low-impact aerobic days increase work capacity without replacing resistance training.",tue,Tue,Tuesday,Cardio — Easy Aerobic + Daily Movement,Conditioning,Increase energy expenditure and aerobic fitness without interfering with muscle recovery.,Zone 2 / Steps,CARDIO,30–45 min,false,1,"Incline Walk, Bike or Elliptical",30–40 min easy-moderate,—,1,Work at a pace where breathing is elevated but conversation is still possible.,Consistency matters more than chasing a precise heart-rate number.
Recomp Strong — Fat Loss & Lean Muscle,"Three-day full-body body-recomposition plan focused equally on preserving/building muscle and supporting fat loss. Main lifts use double progression: stay around 1–3 reps in reserve; when every set reaches the top of the rep range with clean technique, add the smallest practical load. Two low-impact aerobic days increase work capacity without replacing resistance training.",tue,Tue,Tuesday,Cardio — Easy Aerobic + Daily Movement,Conditioning,Increase energy expenditure and aerobic fitness without interfering with muscle recovery.,Zone 2 / Steps,CARDIO,30–45 min,false,2,Daily Walking,"Add 1,000–2,000 steps above usual baseline",—,1,Spread extra walking across the day.,"Progress from current activity rather than forcing an arbitrary 10,000-step target immediately."
Recomp Strong — Fat Loss & Lean Muscle,"Three-day full-body body-recomposition plan focused equally on preserving/building muscle and supporting fat loss. Main lifts use double progression: stay around 1–3 reps in reserve; when every set reaches the top of the rep range with clean technique, add the smallest practical load. Two low-impact aerobic days increase work capacity without replacing resistance training.",wed,Wed,Wednesday,Day 2 — Full Body B: Glutes + Vertical Pull,Strength,"Emphasize glutes, legs and back while keeping enough upper-body pressing for balanced muscle gain.",Recomp B,BUILD,55–70 min,true,1,Hip Thrust,3 × 8–12,90 sec,3,"Keep ribs down and finish by squeezing the glutes, not arching the low back.",Pause briefly at the top.
Recomp Strong — Fat Loss & Lean Muscle,"Three-day full-body body-recomposition plan focused equally on preserving/building muscle and supporting fat loss. Main lifts use double progression: stay around 1–3 reps in reserve; when every set reaches the top of the rep range with clean technique, add the smallest practical load. Two low-impact aerobic days increase work capacity without replacing resistance training.",wed,Wed,Wednesday,Day 2 — Full Body B: Glutes + Vertical Pull,Strength,"Emphasize glutes, legs and back while keeping enough upper-body pressing for balanced muscle gain.",Recomp B,BUILD,55–70 min,true,2,Lat Pulldown,3 × 8–12,90 sec,3,Pull elbows down toward the ribs and control the return overhead.,Do not lean far back to finish reps.
Recomp Strong — Fat Loss & Lean Muscle,"Three-day full-body body-recomposition plan focused equally on preserving/building muscle and supporting fat loss. Main lifts use double progression: stay around 1–3 reps in reserve; when every set reaches the top of the rep range with clean technique, add the smallest practical load. Two low-impact aerobic days increase work capacity without replacing resistance training.",wed,Wed,Wednesday,Day 2 — Full Body B: Glutes + Vertical Pull,Strength,"Emphasize glutes, legs and back while keeping enough upper-body pressing for balanced muscle gain.",Recomp B,BUILD,55–70 min,true,3,Rear-Foot-Elevated Split Squat,3 × 8 / side,90 sec,3,Keep the front foot rooted and lower the back knee straight down.,Use bodyweight or dumbbells based on control.
Recomp Strong — Fat Loss & Lean Muscle,"Three-day full-body body-recomposition plan focused equally on preserving/building muscle and supporting fat loss. Main lifts use double progression: stay around 1–3 reps in reserve; when every set reaches the top of the rep range with clean technique, add the smallest practical load. Two low-impact aerobic days increase work capacity without replacing resistance training.",wed,Wed,Wednesday,Day 2 — Full Body B: Glutes + Vertical Pull,Strength,"Emphasize glutes, legs and back while keeping enough upper-body pressing for balanced muscle gain.",Recomp B,BUILD,55–70 min,true,4,Dumbbell or Machine Shoulder Press,3 × 8–12,90 sec,3,Keep ribs stacked and press without shrugging.,Neutral grip if more comfortable.
Recomp Strong — Fat Loss & Lean Muscle,"Three-day full-body body-recomposition plan focused equally on preserving/building muscle and supporting fat loss. Main lifts use double progression: stay around 1–3 reps in reserve; when every set reaches the top of the rep range with clean technique, add the smallest practical load. Two low-impact aerobic days increase work capacity without replacing resistance training.",wed,Wed,Wednesday,Day 2 — Full Body B: Glutes + Vertical Pull,Strength,"Emphasize glutes, legs and back while keeping enough upper-body pressing for balanced muscle gain.",Recomp B,BUILD,55–70 min,true,5,Seated or Lying Leg Curl,3 × 10–15,75 sec,3,"Curl smoothly, squeeze the hamstrings and control the lowering.",Add load only when the full range stays clean.
Recomp Strong — Fat Loss & Lean Muscle,"Three-day full-body body-recomposition plan focused equally on preserving/building muscle and supporting fat loss. Main lifts use double progression: stay around 1–3 reps in reserve; when every set reaches the top of the rep range with clean technique, add the smallest practical load. Two low-impact aerobic days increase work capacity without replacing resistance training.",wed,Wed,Wednesday,Day 2 — Full Body B: Glutes + Vertical Pull,Strength,"Emphasize glutes, legs and back while keeping enough upper-body pressing for balanced muscle gain.",Recomp B,BUILD,55–70 min,true,6,Cable Pallof Press,2 × 10 / side,60 sec,2,Brace and resist the cable pulling you into rotation.,Pause with arms fully extended.
Recomp Strong — Fat Loss & Lean Muscle,"Three-day full-body body-recomposition plan focused equally on preserving/building muscle and supporting fat loss. Main lifts use double progression: stay around 1–3 reps in reserve; when every set reaches the top of the rep range with clean technique, add the smallest practical load. Two low-impact aerobic days increase work capacity without replacing resistance training.",wed,Wed,Wednesday,Day 2 — Full Body B: Glutes + Vertical Pull,Strength,"Emphasize glutes, legs and back while keeping enough upper-body pressing for balanced muscle gain.",Recomp B,BUILD,55–70 min,true,7,Cable Curl,2 × 10–15,60 sec,2,Keep elbows quiet and curl without swinging.,Simple direct arm volume for muscle gain.
Recomp Strong — Fat Loss & Lean Muscle,"Three-day full-body body-recomposition plan focused equally on preserving/building muscle and supporting fat loss. Main lifts use double progression: stay around 1–3 reps in reserve; when every set reaches the top of the rep range with clean technique, add the smallest practical load. Two low-impact aerobic days increase work capacity without replacing resistance training.",thu,Thu,Thursday,Recovery — Walk + Mobility,Recover,Stay active while allowing the muscles and joints to recover for Friday.,Active Recovery,RECOVER,20–35 min,false,1,Easy Walk,20–30 min easy,—,1,Keep the pace relaxed.,"This should make Friday feel better, not worse."
Recomp Strong — Fat Loss & Lean Muscle,"Three-day full-body body-recomposition plan focused equally on preserving/building muscle and supporting fat loss. Main lifts use double progression: stay around 1–3 reps in reserve; when every set reaches the top of the rep range with clean technique, add the smallest practical load. Two low-impact aerobic days increase work capacity without replacing resistance training.",thu,Thu,Thursday,Recovery — Walk + Mobility,Recover,Stay active while allowing the muscles and joints to recover for Friday.,Active Recovery,RECOVER,20–35 min,false,2,Hip Flexor Stretch,2 × 30 sec / side,30 sec,2,Tuck the pelvis slightly and squeeze the back-leg glute.,Do not arch the low back.
Recomp Strong — Fat Loss & Lean Muscle,"Three-day full-body body-recomposition plan focused equally on preserving/building muscle and supporting fat loss. Main lifts use double progression: stay around 1–3 reps in reserve; when every set reaches the top of the rep range with clean technique, add the smallest practical load. Two low-impact aerobic days increase work capacity without replacing resistance training.",thu,Thu,Thursday,Recovery — Walk + Mobility,Recover,Stay active while allowing the muscles and joints to recover for Friday.,Active Recovery,RECOVER,20–35 min,false,3,Open-Book Rotation,2 × 8 / side,30 sec,2,Keep knees stacked and rotate through the upper back.,Smooth breathing.
Recomp Strong — Fat Loss & Lean Muscle,"Three-day full-body body-recomposition plan focused equally on preserving/building muscle and supporting fat loss. Main lifts use double progression: stay around 1–3 reps in reserve; when every set reaches the top of the rep range with clean technique, add the smallest practical load. Two low-impact aerobic days increase work capacity without replacing resistance training.",fri,Fri,Friday,Day 3 — Full Body C: Legs + Upper Hypertrophy,Strength,Finish the week with another progressive full-body stimulus and slightly more direct upper-body muscle work.,Recomp C,BUILD,55–70 min,true,1,"Hack Squat, Leg Press or Front-Foot-Elevated Split Squat",3 × 10–12,2 min,3,"Control the bottom, keep the whole foot planted and drive through the working leg.",Choose the version that feels strongest and most stable.
Recomp Strong — Fat Loss & Lean Muscle,"Three-day full-body body-recomposition plan focused equally on preserving/building muscle and supporting fat loss. Main lifts use double progression: stay around 1–3 reps in reserve; when every set reaches the top of the rep range with clean technique, add the smallest practical load. Two low-impact aerobic days increase work capacity without replacing resistance training.",fri,Fri,Friday,Day 3 — Full Body C: Legs + Upper Hypertrophy,Strength,Finish the week with another progressive full-body stimulus and slightly more direct upper-body muscle work.,Recomp C,BUILD,55–70 min,true,2,Incline Dumbbell or Machine Chest Press,3 × 8–12,90 sec,3,Press smoothly with shoulder blades controlled.,Leave 1–3 reps in reserve.
Recomp Strong — Fat Loss & Lean Muscle,"Three-day full-body body-recomposition plan focused equally on preserving/building muscle and supporting fat loss. Main lifts use double progression: stay around 1–3 reps in reserve; when every set reaches the top of the rep range with clean technique, add the smallest practical load. Two low-impact aerobic days increase work capacity without replacing resistance training.",fri,Fri,Friday,Day 3 — Full Body C: Legs + Upper Hypertrophy,Strength,Finish the week with another progressive full-body stimulus and slightly more direct upper-body muscle work.,Recomp C,BUILD,55–70 min,true,3,Chest-Supported Row,3 × 8–12,90 sec,3,Pull the elbows back without shrugging and lower under control.,Use a full comfortable reach.
Recomp Strong — Fat Loss & Lean Muscle,"Three-day full-body body-recomposition plan focused equally on preserving/building muscle and supporting fat loss. Main lifts use double progression: stay around 1–3 reps in reserve; when every set reaches the top of the rep range with clean technique, add the smallest practical load. Two low-impact aerobic days increase work capacity without replacing resistance training.",fri,Fri,Friday,Day 3 — Full Body C: Legs + Upper Hypertrophy,Strength,Finish the week with another progressive full-body stimulus and slightly more direct upper-body muscle work.,Recomp C,BUILD,55–70 min,true,4,Step-Up,2 × 8–10 / side,90 sec,2,Drive through the working leg and control the lowering.,Use a box height that lets the pelvis stay level.
Recomp Strong — Fat Loss & Lean Muscle,"Three-day full-body body-recomposition plan focused equally on preserving/building muscle and supporting fat loss. Main lifts use double progression: stay around 1–3 reps in reserve; when every set reaches the top of the rep range with clean technique, add the smallest practical load. Two low-impact aerobic days increase work capacity without replacing resistance training.",fri,Fri,Friday,Day 3 — Full Body C: Legs + Upper Hypertrophy,Strength,Finish the week with another progressive full-body stimulus and slightly more direct upper-body muscle work.,Recomp C,BUILD,55–70 min,true,5,Cable Pull-Through or Light Romanian Deadlift,3 × 10–12,90 sec,3,Hinge at the hips and finish with the glutes while keeping the ribs down.,Keep this moderate; Monday already supplies the heavier hinge.
Recomp Strong — Fat Loss & Lean Muscle,"Three-day full-body body-recomposition plan focused equally on preserving/building muscle and supporting fat loss. Main lifts use double progression: stay around 1–3 reps in reserve; when every set reaches the top of the rep range with clean technique, add the smallest practical load. Two low-impact aerobic days increase work capacity without replacing resistance training.",fri,Fri,Friday,Day 3 — Full Body C: Legs + Upper Hypertrophy,Strength,Finish the week with another progressive full-body stimulus and slightly more direct upper-body muscle work.,Recomp C,BUILD,55–70 min,true,6,Rope Triceps Pressdown,2 × 10–15,60 sec,2,Keep elbows by the sides and extend without swinging.,Add load when 15 clean reps are easy.
Recomp Strong — Fat Loss & Lean Muscle,"Three-day full-body body-recomposition plan focused equally on preserving/building muscle and supporting fat loss. Main lifts use double progression: stay around 1–3 reps in reserve; when every set reaches the top of the rep range with clean technique, add the smallest practical load. Two low-impact aerobic days increase work capacity without replacing resistance training.",fri,Fri,Friday,Day 3 — Full Body C: Legs + Upper Hypertrophy,Strength,Finish the week with another progressive full-body stimulus and slightly more direct upper-body muscle work.,Recomp C,BUILD,55–70 min,true,7,Side Plank,2 × 20–30 sec / side,60 sec,2,"Keep shoulders, hips and ankles stacked.",Bend the knees to shorten the lever if needed.
Recomp Strong — Fat Loss & Lean Muscle,"Three-day full-body body-recomposition plan focused equally on preserving/building muscle and supporting fat loss. Main lifts use double progression: stay around 1–3 reps in reserve; when every set reaches the top of the rep range with clean technique, add the smallest practical load. Two low-impact aerobic days increase work capacity without replacing resistance training.",sat,Sat,Saturday,Cardio — Longer Easy Session,Conditioning,Add sustainable calorie expenditure and aerobic work while keeping recovery cost low.,Zone 2,CARDIO,35–50 min,false,1,"Brisk Walk, Bike, Elliptical or Swim",35–45 min easy-moderate,—,1,Use a steady pace you could repeat every week.,The best mode is the one she can do consistently without joint irritation.
Recomp Strong — Fat Loss & Lean Muscle,"Three-day full-body body-recomposition plan focused equally on preserving/building muscle and supporting fat loss. Main lifts use double progression: stay around 1–3 reps in reserve; when every set reaches the top of the rep range with clean technique, add the smallest practical load. Two low-impact aerobic days increase work capacity without replacing resistance training.",sat,Sat,Saturday,Cardio — Longer Easy Session,Conditioning,Add sustainable calorie expenditure and aerobic work while keeping recovery cost low.,Zone 2,CARDIO,35–50 min,false,2,Optional Easy Walk Later,10–20 min easy,—,1,Keep it relaxed and conversational.,Optional only; skip if tired or sore.
Recomp Strong — Fat Loss & Lean Muscle,"Three-day full-body body-recomposition plan focused equally on preserving/building muscle and supporting fat loss. Main lifts use double progression: stay around 1–3 reps in reserve; when every set reaches the top of the rep range with clean technique, add the smallest practical load. Two low-impact aerobic days increase work capacity without replacing resistance training.",sun,Sun,Sunday,Rest,Rest,Full rest or an easy walk. Recovery supports muscle gain just as much as training does.,,,,,,,,,,,
